month_end_date,department_id,provider_id,visit_type_id,visit_type_name,new_visit_flag,metric_label,scheduling_workflow,online_scheduled_count,online_enabled_count,online_scheduling_start_date
2025-01-31,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,77,2023-01-01
2025-01-31,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,45,2023-01-01
2025-01-31,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,4,50,2023-01-01
2025-01-31,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,13,106,2023-01-01
2025-01-31,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,111,2023-01-01
2025-01-31,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,77,2023-01-01
2025-01-31,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,91,2023-01-01
2025-01-31,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,112,2023-01-01
2025-01-31,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,13,103,2023-01-01
2025-01-31,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,93,2023-01-01
2025-01-31,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,93,2023-01-01
2025-01-31,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,68,2023-01-01
2025-01-31,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,57,2023-01-01
2025-01-31,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,104,2023-01-01
2025-01-31,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,107,2023-01-01
2025-01-31,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,3,37,2023-01-01
2025-01-31,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,3,35,2023-01-01
2025-01-31,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,109,2023-01-01
2025-01-31,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,101,2023-01-01
2025-01-31,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,49,2023-01-01
2025-01-31,108,PROV_0040,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,44,2023-01-01
2025-01-31,102,PROV_0041,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,10,119,2023-01-01
2025-01-31,110,PROV_0042,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,80,2023-01-01
2025-01-31,109,PROV_0043,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,106,2023-01-01
2025-01-31,105,PROV_0044,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,81,2023-01-01
2025-01-31,101,PROV_0045,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,124,2023-01-01
2025-01-31,112,PROV_0046,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,117,2023-01-01
2025-01-31,106,PROV_0047,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,119,2023-01-01
2025-01-31,111,PROV_0048,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,35,2023-01-01
2025-01-31,109,PROV_0049,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,118,2023-01-01
2025-01-31,110,PROV_0050,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,122,2023-01-01
2025-01-31,110,PROV_0051,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,108,2023-01-01
2025-01-31,103,PROV_0052,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,53,2023-01-01
2025-01-31,105,PROV_0053,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,39,2023-01-01
2025-01-31,106,PROV_0054,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,81,2023-01-01
2025-01-31,106,PROV_0055,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,112,2023-01-01
2025-01-31,101,PROV_0056,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,54,2023-01-01
2025-01-31,107,PROV_0057,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,48,2023-01-01
2025-01-31,109,PROV_0059,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,90,2023-01-01
2025-01-31,109,PROV_0060,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,87,2023-01-01
2025-01-31,112,PROV_0061,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,42,2023-01-01
2025-01-31,109,PROV_0062,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,109,2023-01-01
2025-01-31,105,PROV_0063,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,4,38,2023-01-01
2025-01-31,112,PROV_0064,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,83,2023-01-01
2025-01-31,105,PROV_0065,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,15,104,2023-01-01
2025-01-31,104,PROV_0066,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,68,2023-01-01
2025-01-31,111,PROV_0067,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,52,2023-01-01
2025-01-31,105,PROV_0068,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,101,2023-01-01
2025-01-31,101,PROV_0069,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,73,2023-01-01
2025-01-31,106,PROV_0070,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,83,2023-01-01
2025-01-31,110,PROV_0071,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,110,2023-01-01
2025-01-31,103,PROV_0072,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,102,2023-01-01
2025-01-31,106,PROV_0073,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,45,2023-01-01
2025-01-31,102,PROV_0074,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,90,2023-01-01
2025-01-31,109,PROV_0075,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,56,2023-01-01
2025-01-31,106,PROV_0076,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,70,2023-01-01
2025-01-31,104,PROV_0077,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,3,37,2023-01-01
2025-01-31,103,PROV_0078,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,124,2023-01-01
2025-01-31,107,PROV_0079,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,114,2023-01-01
2025-01-31,109,PROV_0080,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,66,2023-01-01
2025-02-28,102,PROV_0001,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,93,2023-01-01
2025-02-28,110,PROV_0002,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,61,2023-01-01
2025-02-28,108,PROV_0003,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,74,2023-01-01
2025-02-28,106,PROV_0004,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,90,2023-01-01
2025-02-28,106,PROV_0005,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,10,115,2023-01-01
2025-02-28,111,PROV_0006,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,111,2023-01-01
2025-02-28,102,PROV_0007,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,13,105,2023-01-01
2025-02-28,109,PROV_0008,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,89,2023-01-01
2025-02-28,103,PROV_0009,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,100,2023-01-01
2025-02-28,102,PROV_0010,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,68,2023-01-01
2025-02-28,107,PROV_0011,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,42,2023-01-01
2025-02-28,112,PROV_0012,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,108,2023-01-01
2025-02-28,109,PROV_0013,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,123,2023-01-01
2025-02-28,110,PROV_0014,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,47,2023-01-01
2025-02-28,109,PROV_0015,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,117,2023-01-01
2025-02-28,110,PROV_0016,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,113,2023-01-01
2025-02-28,107,PROV_0017,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,120,2023-01-01
2025-02-28,102,PROV_0018,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,4,46,2023-01-01
2025-02-28,111,PROV_0019,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,74,2023-01-01
2025-02-28,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,105,2023-01-01
2025-02-28,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,84,2023-01-01
2025-02-28,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,102,2023-01-01
2025-02-28,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,42,2023-01-01
2025-02-28,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,115,2023-01-01
2025-02-28,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,77,2023-01-01
2025-02-28,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,35,2023-01-01
2025-02-28,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,4,37,2023-01-01
2025-02-28,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,110,2023-01-01
2025-02-28,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,68,2023-01-01
2025-02-28,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,66,2023-01-01
2025-02-28,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,96,2023-01-01
2025-02-28,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,52,2023-01-01
2025-02-28,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,121,2023-01-01
2025-02-28,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,123,2023-01-01
2025-02-28,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,91,2023-01-01
2025-02-28,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,86,2023-01-01
2025-02-28,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,92,2023-01-01
2025-02-28,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,Open,3,37,2023-01-01
2025-02-28,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,4,38,2023-01-01
2025-02-28,108,PROV_0040,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,89,2023-01-01
2025-02-28,102,PROV_0041,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,54,2023-01-01
2025-02-28,110,PROV_0042,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,76,2023-01-01
2025-02-28,109,PROV_0043,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,102,2023-01-01
2025-02-28,105,PROV_0044,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,10,76,2023-01-01
2025-02-28,101,PROV_0045,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,79,2023-01-01
2025-02-28,112,PROV_0046,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,3,35,2023-01-01
2025-02-28,106,PROV_0047,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,85,2023-01-01
2025-02-28,111,PROV_0048,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,117,2023-01-01
2025-02-28,109,PROV_0049,VT_NEW,New Patient,1,Appt_Sched_PF,Open,8,70,2023-01-01
2025-02-28,110,PROV_0050,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,98,2023-01-01
2025-02-28,110,PROV_0051,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,84,2023-01-01
2025-02-28,103,PROV_0052,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,86,2023-01-01
2025-02-28,105,PROV_0053,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,5,41,2023-01-01
2025-02-28,106,PROV_0054,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,87,2023-01-01
2025-02-28,106,PROV_0055,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,14,124,2023-01-01
2025-02-28,101,PROV_0056,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,87,2023-01-01
2025-02-28,107,PROV_0057,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,64,2023-01-01
2025-02-28,109,PROV_0059,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,88,2023-01-01
2025-02-28,109,PROV_0060,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,116,2023-01-01
2025-02-28,112,PROV_0061,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,120,2023-01-01
2025-02-28,109,PROV_0062,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,97,2023-01-01
2025-02-28,105,PROV_0063,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,94,2023-01-01
2025-02-28,112,PROV_0064,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,54,2023-01-01
2025-02-28,105,PROV_0065,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,81,2023-01-01
2025-02-28,104,PROV_0066,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,89,2023-01-01
2025-02-28,111,PROV_0067,VT_NEW,New Patient,1,Appt_Sched_PF,Open,16,110,2023-01-01
2025-02-28,105,PROV_0068,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,102,2023-01-01
2025-02-28,101,PROV_0069,VT_NEW,New Patient,1,Appt_Sched_PF,Open,13,122,2023-01-01
2025-02-28,106,PROV_0070,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,102,2023-01-01
2025-02-28,110,PROV_0071,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,55,2023-01-01
2025-02-28,103,PROV_0072,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,65,2023-01-01
2025-02-28,106,PROV_0073,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,79,2023-01-01
2025-02-28,102,PROV_0074,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,83,2023-01-01
2025-02-28,109,PROV_0075,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,103,2023-01-01
2025-02-28,106,PROV_0076,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,45,2023-01-01
2025-02-28,104,PROV_0077,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,114,2023-01-01
2025-02-28,103,PROV_0078,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,93,2023-01-01
2025-02-28,107,PROV_0079,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,41,2023-01-01
2025-02-28,109,PROV_0080,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,90,2023-01-01
2025-03-31,102,PROV_0001,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,57,2023-01-01
2025-03-31,110,PROV_0002,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,4,35,2023-01-01
2025-03-31,108,PROV_0003,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,109,2023-01-01
2025-03-31,106,PROV_0004,VT_NEW,New Patient,1,Appt_Sched_PF,Open,13,121,2023-01-01
2025-03-31,106,PROV_0005,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,123,2023-01-01
2025-03-31,111,PROV_0006,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,79,2023-01-01
2025-03-31,102,PROV_0007,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,113,2023-01-01
2025-03-31,109,PROV_0008,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,124,2023-01-01
2025-03-31,103,PROV_0009,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,8,54,2023-01-01
2025-03-31,102,PROV_0010,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,92,2023-01-01
2025-03-31,107,PROV_0011,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,111,2023-01-01
2025-03-31,112,PROV_0012,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,104,2023-01-01
2025-03-31,109,PROV_0013,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,77,2023-01-01
2025-03-31,110,PROV_0014,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,91,2023-01-01
2025-03-31,109,PROV_0015,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,61,2023-01-01
2025-03-31,110,PROV_0016,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,81,2023-01-01
2025-03-31,107,PROV_0017,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,67,2023-01-01
2025-03-31,102,PROV_0018,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,74,2023-01-01
2025-03-31,111,PROV_0019,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,74,2023-01-01
2025-03-31,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,45,2023-01-01
2025-03-31,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,111,2023-01-01
2025-03-31,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,56,2023-01-01
2025-03-31,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,78,2023-01-01
2025-03-31,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,121,2023-01-01
2025-03-31,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,64,2023-01-01
2025-03-31,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,46,2023-01-01
2025-03-31,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,40,2023-01-01
2025-03-31,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,93,2023-01-01
2025-03-31,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,12,106,2023-01-01
2025-03-31,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,73,2023-01-01
2025-03-31,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,107,2023-01-01
2025-03-31,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Open,8,89,2023-01-01
2025-03-31,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,63,2023-01-01
2025-03-31,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,69,2023-01-01
2025-03-31,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,110,2023-01-01
2025-03-31,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,117,2023-01-01
2025-03-31,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,71,2023-01-01
2025-03-31,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,67,2023-01-01
2025-03-31,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,62,2023-01-01
2025-03-31,108,PROV_0040,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,79,2023-01-01
2025-03-31,102,PROV_0041,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,116,2023-01-01
2025-03-31,110,PROV_0042,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,102,2023-01-01
2025-03-31,109,PROV_0043,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,81,2023-01-01
2025-03-31,105,PROV_0044,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,49,2023-01-01
2025-03-31,101,PROV_0045,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,115,2023-01-01
2025-03-31,112,PROV_0046,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,89,2023-01-01
2025-03-31,106,PROV_0047,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,35,2023-01-01
2025-03-31,111,PROV_0048,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,39,2023-01-01
2025-03-31,109,PROV_0049,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,112,2023-01-01
2025-03-31,110,PROV_0050,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,71,2023-01-01
2025-03-31,110,PROV_0051,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,95,2023-01-01
2025-03-31,103,PROV_0052,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,62,2023-01-01
2025-03-31,105,PROV_0053,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,73,2023-01-01
2025-03-31,106,PROV_0054,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,36,2023-01-01
2025-03-31,106,PROV_0055,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,76,2023-01-01
2025-03-31,101,PROV_0056,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,64,2023-01-01
2025-03-31,107,PROV_0057,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,99,2023-01-01
2025-03-31,109,PROV_0059,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,101,2023-01-01
2025-03-31,109,PROV_0060,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,50,2023-01-01
2025-03-31,112,PROV_0061,VT_NEW,New Patient,1,Appt_Sched_PF,Open,8,52,2023-01-01
2025-03-31,109,PROV_0062,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,121,2023-01-01
2025-03-31,105,PROV_0063,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,69,2023-01-01
2025-03-31,112,PROV_0064,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,41,2023-01-01
2025-03-31,105,PROV_0065,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,95,2023-01-01
2025-03-31,104,PROV_0066,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,56,2023-01-01
2025-03-31,111,PROV_0067,VT_NEW,New Patient,1,Appt_Sched_PF,Open,4,45,2023-01-01
2025-03-31,105,PROV_0068,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,46,2023-01-01
2025-03-31,101,PROV_0069,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,63,2023-01-01
2025-03-31,106,PROV_0070,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,68,2023-01-01
2025-03-31,110,PROV_0071,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,52,2023-01-01
2025-03-31,103,PROV_0072,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,86,2023-01-01
2025-03-31,106,PROV_0073,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,8,83,2023-01-01
2025-03-31,102,PROV_0074,VT_NEW,New Patient,1,Appt_Sched_PF,Open,4,38,2023-01-01
2025-03-31,109,PROV_0075,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,65,2023-01-01
2025-03-31,106,PROV_0076,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,45,2023-01-01
2025-03-31,104,PROV_0077,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,64,2023-01-01
2025-03-31,103,PROV_0078,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,13,120,2023-01-01
2025-03-31,107,PROV_0079,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,44,2023-01-01
2025-03-31,109,PROV_0080,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,103,2023-01-01
2025-04-30,102,PROV_0001,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,98,2023-01-01
2025-04-30,110,PROV_0002,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,114,2023-01-01
2025-04-30,108,PROV_0003,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,38,2023-01-01
2025-04-30,106,PROV_0004,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,116,2023-01-01
2025-04-30,106,PROV_0005,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,43,2023-01-01
2025-04-30,111,PROV_0006,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,37,2023-01-01
2025-04-30,102,PROV_0007,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,74,2023-01-01
2025-04-30,109,PROV_0008,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,80,2023-01-01
2025-04-30,103,PROV_0009,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,113,2023-01-01
2025-04-30,102,PROV_0010,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,104,2023-01-01
2025-04-30,107,PROV_0011,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,56,2023-01-01
2025-04-30,112,PROV_0012,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,97,2023-01-01
2025-04-30,109,PROV_0013,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,87,2023-01-01
2025-04-30,110,PROV_0014,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,62,2023-01-01
2025-04-30,109,PROV_0015,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,50,2023-01-01
2025-04-30,110,PROV_0016,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,51,2023-01-01
2025-04-30,107,PROV_0017,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,117,2023-01-01
2025-04-30,102,PROV_0018,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,53,2023-01-01
2025-04-30,111,PROV_0019,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,81,2023-01-01
2025-04-30,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,104,2023-01-01
2025-04-30,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,103,2023-01-01
2025-04-30,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,54,2023-01-01
2025-04-30,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,10,85,2023-01-01
2025-04-30,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,13,93,2023-01-01
2025-04-30,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,97,2023-01-01
2025-04-30,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,107,2023-01-01
2025-04-30,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,88,2023-01-01
2025-04-30,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,110,2023-01-01
2025-04-30,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,45,2023-01-01
